,ED50,Model,p-value,ED50,ED50,ED50,ED50,ED50,ED50,ED50,ED50,ED50,bmd,ED50,ED50
ndufa5,2.78988635,linear_down,0.000116495,2.78988635,2.78988635,2.78988635,2.78988635,2.78988635,2.78988635,2.78988635,2.78988635,2.78988635,2.78988635,2.78988635,2.78988635
ndufab1a,9.990866022,linear_up,0.001147149,9.990866022,9.990866022,9.990866022,9.990866022,9.990866022,9.990866022,9.990866022,9.990866022,9.990866022,9.990866022,9.990866022,9.990866022
ndufab1b,7.256731372,linear_down,0.009761746,7.256731372,7.256731372,7.256731372,7.256731372,7.256731372,7.256731372,7.256731372,7.256731372,7.256731372,7.256731372,7.256731372,7.256731372
ndufb5,6.649163103,linear_up,0.001979215,6.649163103,6.649163103,6.649163103,6.649163103,6.649163103,6.649163103,6.649163103,6.649163103,6.649163103,6.649163103,6.649163103,6.649163103
ndufb8,20.0154994,linear_up,0.011087738,20.0154994,20.0154994,20.0154994,20.0154994,20.0154994,20.0154994,20.0154994,20.0154994,20.0154994,20.0154994,20.0154994,20.0154994
ndufb9,6.683903081,linear_up,0.001709188,6.683903081,6.683903081,6.683903081,6.683903081,6.683903081,6.683903081,6.683903081,6.683903081,6.683903081,6.683903081,6.683903081,6.683903081
ndufs5,10.97459531,linear_down,0.003382346,10.97459531,10.97459531,10.97459531,10.97459531,10.97459531,10.97459531,10.97459531,10.97459531,10.97459531,10.97459531,10.97459531,10.97459531
ndufv1,17.83774205,linear_down,0.000405153,17.83774205,17.83774205,17.83774205,17.83774205,17.83774205,17.83774205,17.83774205,17.83774205,17.83774205,17.83774205,17.83774205,17.83774205
neurog1,6.7873371,linear_up,0.002279635,6.7873371,6.7873371,6.7873371,6.7873371,6.7873371,6.7873371,6.7873371,6.7873371,6.7873371,6.7873371,6.7873371,6.7873371
nfe2l2a,7.347520047,linear_down,0.010748489,7.347520047,7.347520047,7.347520047,7.347520047,7.347520047,7.347520047,7.347520047,7.347520047,7.347520047,7.347520047,7.347520047,7.347520047
nfia,10.5807829,linear_up,0.00167899,10.5807829,10.5807829,10.5807829,10.5807829,10.5807829,10.5807829,10.5807829,10.5807829,10.5807829,10.5807829,10.5807829,10.5807829
nhp2l1b,7.288029387,linear_down,0.001779283,7.288029387,7.288029387,7.288029387,7.288029387,7.288029387,7.288029387,7.288029387,7.288029387,7.288029387,7.288029387,7.288029387,7.288029387
nme2b.2,16.66449299,linear_down,0.014380517,16.66449299,16.66449299,16.66449299,16.66449299,16.66449299,16.66449299,16.66449299,16.66449299,16.66449299,16.66449299,16.66449299,16.66449299
nme3,8.617822554,linear_down,0.018722878,8.617822554,8.617822554,8.617822554,8.617822554,8.617822554,8.617822554,8.617822554,8.617822554,8.617822554,8.617822554,8.617822554,8.617822554
nme7,1.511630252,linlog_down,0.006012298,1.511630252,1.511630252,1.511630252,1.511630252,1.511630252,1.511630252,1.511630252,1.511630252,1.511630252,1.511630252,1.511630252,1.511630252
nol6,9.859212359,linear_up,0.006506202,9.859212359,9.859212359,9.859212359,9.859212359,9.859212359,9.859212359,9.859212359,9.859212359,9.859212359,9.859212359,9.859212359,9.859212359
nr1i2,4.496630253,linear_down,0.021374951,4.496630253,4.496630253,4.496630253,4.496630253,4.496630253,4.496630253,4.496630253,4.496630253,4.496630253,4.496630253,4.496630253,4.496630253
nr2f5,7.030807894,linear_up,0.019847821,7.030807894,7.030807894,7.030807894,7.030807894,7.030807894,7.030807894,7.030807894,7.030807894,7.030807894,7.030807894,7.030807894,7.030807894
nras,10.32046803,linear_up,0.035471075,10.32046803,10.32046803,10.32046803,10.32046803,10.32046803,10.32046803,10.32046803,10.32046803,10.32046803,10.32046803,10.32046803,10.32046803
nrf1,8.622693872,linear_up,0.009927193,8.622693872,8.622693872,8.622693872,8.622693872,8.622693872,8.622693872,8.622693872,8.622693872,8.622693872,8.622693872,8.622693872,8.622693872
ntf3,8.29217848,linear_down,0.012101444,8.29217848,8.29217848,8.29217848,8.29217848,8.29217848,8.29217848,8.29217848,8.29217848,8.29217848,8.29217848,8.29217848,8.29217848
nucb2a,10.06864485,MM.3_down,7.04E-08,10.06864485,10.06864485,10.06864485,10.06864485,10.06864485,10.06864485,10.06864485,10.06864485,10.06864485,10.06864485,10.06864485,10.06864485
nup107,1.902922951,LL.3_down,8.22E-07,1.902922951,1.902922951,1.902922951,1.902922951,1.902922951,1.902922951,1.902922951,1.902922951,1.902922951,1.902922951,1.902922951,1.902922951
nup37,0.915050907,linlog_down,0.004949027,0.915050907,0.915050907,0.915050907,0.915050907,0.915050907,0.915050907,0.915050907,0.915050907,0.915050907,0.915050907,0.915050907,0.915050907
nup43,8.895589311,linear_up,0.004381302,8.895589311,8.895589311,8.895589311,8.895589311,8.895589311,8.895589311,8.895589311,8.895589311,8.895589311,8.895589311,8.895589311,8.895589311
nup62l,14.93541613,linear_down,0.036391293,14.93541613,14.93541613,14.93541613,14.93541613,14.93541613,14.93541613,14.93541613,14.93541613,14.93541613,14.93541613,14.93541613,14.93541613
ogdhb,2.94312953,linear_down,0.00161114,2.94312953,2.94312953,2.94312953,2.94312953,2.94312953,2.94312953,2.94312953,2.94312953,2.94312953,2.94312953,2.94312953,2.94312953
onecut1,0.591410965,linlog_down,0.00686653,0.591410965,0.591410965,0.591410965,0.591410965,0.591410965,0.591410965,0.591410965,0.591410965,0.591410965,0.591410965,0.591410965,0.591410965
opn5,0.354640194,linlog_down,0.008351287,0.354640194,0.354640194,0.354640194,0.354640194,0.354640194,0.354640194,0.354640194,0.354640194,0.354640194,0.354640194,0.354640194,0.354640194
orc1,0.816742709,linlog_down,0.01266207,0.816742709,0.816742709,0.816742709,0.816742709,0.816742709,0.816742709,0.816742709,0.816742709,0.816742709,0.816742709,0.816742709,0.816742709
otpb,4.040158971,linear_up,0.02820365,4.040158971,4.040158971,4.040158971,4.040158971,4.040158971,4.040158971,4.040158971,4.040158971,4.040158971,4.040158971,4.040158971,4.040158971
oxsr1a,7.690457608,linear_down,0.006503171,7.690457608,7.690457608,7.690457608,7.690457608,7.690457608,7.690457608,7.690457608,7.690457608,7.690457608,7.690457608,7.690457608,7.690457608
pa2g4a,1.00943198,LL.4_up,0.00010594,1.00943198,1.00943198,1.00943198,1.00943198,1.00943198,1.00943198,1.00943198,1.00943198,1.00943198,1.00943198,1.00943198,1.00943198
pa2g4b,8.775480335,linear_down,0.017426831,8.775480335,8.775480335,8.775480335,8.775480335,8.775480335,8.775480335,8.775480335,8.775480335,8.775480335,8.775480335,8.775480335,8.775480335
pabpc1b,1.254869172,LL.3_down,6.59E-05,1.254869172,1.254869172,1.254869172,1.254869172,1.254869172,1.254869172,1.254869172,1.254869172,1.254869172,1.254869172,1.254869172,1.254869172
pafah1b3,1.217044709,LL.3_down,3.28E-06,1.217044709,1.217044709,1.217044709,1.217044709,1.217044709,1.217044709,1.217044709,1.217044709,1.217044709,1.217044709,1.217044709,1.217044709
pak2a,14.47294716,linear_up,0.002587174,14.47294716,14.47294716,14.47294716,14.47294716,14.47294716,14.47294716,14.47294716,14.47294716,14.47294716,14.47294716,14.47294716,14.47294716
pak2b,26.62500084,linlog_up,0.032323479,26.62500084,26.62500084,26.62500084,26.62500084,26.62500084,26.62500084,26.62500084,26.62500084,26.62500084,26.62500084,26.62500084,26.62500084
papss2b,251.9849097,linlog_up,0.003784885,251.9849097,251.9849097,251.9849097,251.9849097,251.9849097,251.9849097,251.9849097,251.9849097,251.9849097,251.9849097,251.9849097,251.9849097
park7,4.667059883,linear_down,0.003242774,4.667059883,4.667059883,4.667059883,4.667059883,4.667059883,4.667059883,4.667059883,4.667059883,4.667059883,4.667059883,4.667059883,4.667059883
parp2,0.077699169,MM.3_down,6.07E-05,0.077699169,0.077699169,0.077699169,0.077699169,0.077699169,0.077699169,0.077699169,0.077699169,0.077699169,0.077699169,0.077699169,0.077699169
parp3,8.60377517,linear_up,0.048220454,8.60377517,8.60377517,8.60377517,8.60377517,8.60377517,8.60377517,8.60377517,8.60377517,8.60377517,8.60377517,8.60377517,8.60377517
pax6a,3.806746075,linear_down,0.004133795,3.806746075,3.806746075,3.806746075,3.806746075,3.806746075,3.806746075,3.806746075,3.806746075,3.806746075,3.806746075,3.806746075,3.806746075
pccb,1.009954509,linlog_up,0.006313072,1.009954509,1.009954509,1.009954509,1.009954509,1.009954509,1.009954509,1.009954509,1.009954509,1.009954509,1.009954509,1.009954509,1.009954509
pcdh17,3.697316924,linear_down,0.011347275,3.697316924,3.697316924,3.697316924,3.697316924,3.697316924,3.697316924,3.697316924,3.697316924,3.697316924,3.697316924,3.697316924,3.697316924
pcna,1.547745561,linlog_up,0.035214664,1.547745561,1.547745561,1.547745561,1.547745561,1.547745561,1.547745561,1.547745561,1.547745561,1.547745561,1.547745561,1.547745561,1.547745561
pdcd6,6.932776582,linear_down,0.001683975,6.932776582,6.932776582,6.932776582,6.932776582,6.932776582,6.932776582,6.932776582,6.932776582,6.932776582,6.932776582,6.932776582,6.932776582
pdgfra,20.28986734,linlog_down,0.034902905,20.28986734,20.28986734,20.28986734,20.28986734,20.28986734,20.28986734,20.28986734,20.28986734,20.28986734,20.28986734,20.28986734,20.28986734
pdhb,6.594150202,linear_down,0.000347918,6.594150202,6.594150202,6.594150202,6.594150202,6.594150202,6.594150202,6.594150202,6.594150202,6.594150202,6.594150202,6.594150202,6.594150202
pdia4,7.608776941,linear_up,0.005655519,7.608776941,7.608776941,7.608776941,7.608776941,7.608776941,7.608776941,7.608776941,7.608776941,7.608776941,7.608776941,7.608776941,7.608776941
pelo,5.801064081,linear_down,0.04789759,5.801064081,5.801064081,5.801064081,5.801064081,5.801064081,5.801064081,5.801064081,5.801064081,5.801064081,5.801064081,5.801064081,5.801064081
pes,5.863091926,linear_up,0.004009048,5.863091926,5.863091926,5.863091926,5.863091926,5.863091926,5.863091926,5.863091926,5.863091926,5.863091926,5.863091926,5.863091926,5.863091926
pex19,2.332514462,MM.3_up,0.000750823,2.332514462,2.332514462,2.332514462,2.332514462,2.332514462,2.332514462,2.332514462,2.332514462,2.332514462,2.332514462,2.332514462,2.332514462
pgam1a,9.344536435,linear_up,0.006371602,9.344536435,9.344536435,9.344536435,9.344536435,9.344536435,9.344536435,9.344536435,9.344536435,9.344536435,9.344536435,9.344536435,9.344536435
pgam2,5.038751394,linear_up,0.003981618,5.038751394,5.038751394,5.038751394,5.038751394,5.038751394,5.038751394,5.038751394,5.038751394,5.038751394,5.038751394,5.038751394,5.038751394
pgd,7.494919988,linlog_up,0.006806407,7.494919988,7.494919988,7.494919988,7.494919988,7.494919988,7.494919988,7.494919988,7.494919988,7.494919988,7.494919988,7.494919988,7.494919988
pgm1,7.444601397,linear_up,0.00712366,7.444601397,7.444601397,7.444601397,7.444601397,7.444601397,7.444601397,7.444601397,7.444601397,7.444601397,7.444601397,7.444601397,7.444601397
phgdh,3.572925445,linear_down,2.38E-05,3.572925445,3.572925445,3.572925445,3.572925445,3.572925445,3.572925445,3.572925445,3.572925445,3.572925445,3.572925445,3.572925445,3.572925445
pigs,5.547242058,linear_down,0.022611789,5.547242058,5.547242058,5.547242058,5.547242058,5.547242058,5.547242058,5.547242058,5.547242058,5.547242058,5.547242058,5.547242058,5.547242058
pigx,0.257904883,linlog_down,0.012420966,0.257904883,0.257904883,0.257904883,0.257904883,0.257904883,0.257904883,0.257904883,0.257904883,0.257904883,0.257904883,0.257904883,0.257904883
pik3ca,5.127723498,LL.4_down,2.96E-08,5.127723498,5.127723498,5.127723498,5.127723498,5.127723498,5.127723498,5.127723498,5.127723498,5.127723498,5.127723498,5.127723498,5.127723498
plk1,24.21382432,linear_up,0.040243418,24.21382432,24.21382432,24.21382432,24.21382432,24.21382432,24.21382432,24.21382432,24.21382432,24.21382432,24.21382432,24.21382432,24.21382432
plod1a,3.90544128,linear_down,0.002254343,3.90544128,3.90544128,3.90544128,3.90544128,3.90544128,3.90544128,3.90544128,3.90544128,3.90544128,3.90544128,3.90544128,3.90544128
plp2,4.982883773,linear_down,0.000601919,4.982883773,4.982883773,4.982883773,4.982883773,4.982883773,4.982883773,4.982883773,4.982883773,4.982883773,4.982883773,4.982883773,4.982883773
plrg1,1.204004608,LL.3_down,1.97E-05,1.204004608,1.204004608,1.204004608,1.204004608,1.204004608,1.204004608,1.204004608,1.204004608,1.204004608,1.204004608,1.204004608,1.204004608
pmm2,0.316611109,linlog_down,0.016287347,0.316611109,0.316611109,0.316611109,0.316611109,0.316611109,0.316611109,0.316611109,0.316611109,0.316611109,0.316611109,0.316611109,0.316611109
pold1,8.747799114,linear_down,0.002976962,8.747799114,8.747799114,8.747799114,8.747799114,8.747799114,8.747799114,8.747799114,8.747799114,8.747799114,8.747799114,8.747799114,8.747799114
pold3,7.528887704,linear_down,0.00568389,7.528887704,7.528887704,7.528887704,7.528887704,7.528887704,7.528887704,7.528887704,7.528887704,7.528887704,7.528887704,7.528887704,7.528887704
polr1c,7.616719998,linear_down,0.034271977,7.616719998,7.616719998,7.616719998,7.616719998,7.616719998,7.616719998,7.616719998,7.616719998,7.616719998,7.616719998,7.616719998,7.616719998
polr1e,6.585747062,linlog_down,0.007364397,6.585747062,6.585747062,6.585747062,6.585747062,6.585747062,6.585747062,6.585747062,6.585747062,6.585747062,6.585747062,6.585747062,6.585747062
polr2f,3.38433059,linlog_up,0.007422846,3.38433059,3.38433059,3.38433059,3.38433059,3.38433059,3.38433059,3.38433059,3.38433059,3.38433059,3.38433059,3.38433059,3.38433059
polr2i,9.590158963,linear_down,0.004129577,9.590158963,9.590158963,9.590158963,9.590158963,9.590158963,9.590158963,9.590158963,9.590158963,9.590158963,9.590158963,9.590158963,9.590158963
polr2j,5.35627359,linear_up,0.000786857,5.35627359,5.35627359,5.35627359,5.35627359,5.35627359,5.35627359,5.35627359,5.35627359,5.35627359,5.35627359,5.35627359,5.35627359
polr2l,0.068297109,MM.3_down,0.000585879,0.068297109,0.068297109,0.068297109,0.068297109,0.068297109,0.068297109,0.068297109,0.068297109,0.068297109,0.068297109,0.068297109,0.068297109
polr3d,4.419963183,linear_down,0.035078672,4.419963183,4.419963183,4.419963183,4.419963183,4.419963183,4.419963183,4.419963183,4.419963183,4.419963183,4.419963183,4.419963183,4.419963183
polr3h,4.439882081,linear_down,0.002226278,4.439882081,4.439882081,4.439882081,4.439882081,4.439882081,4.439882081,4.439882081,4.439882081,4.439882081,4.439882081,4.439882081,4.439882081
polr3k,4.758987776,linear_up,0.000219505,4.758987776,4.758987776,4.758987776,4.758987776,4.758987776,4.758987776,4.758987776,4.758987776,4.758987776,4.758987776,4.758987776,4.758987776
pomp,13.04226178,linlog_down,0.002605254,13.04226178,13.04226178,13.04226178,13.04226178,13.04226178,13.04226178,13.04226178,13.04226178,13.04226178,13.04226178,13.04226178,13.04226178
pparaa,2.117480498,linear_down,6.99E-05,2.117480498,2.117480498,2.117480498,2.117480498,2.117480498,2.117480498,2.117480498,2.117480498,2.117480498,2.117480498,2.117480498,2.117480498
ppid,0.06485314,LL.3_up,0.000487149,0.06485314,0.06485314,0.06485314,0.06485314,0.06485314,0.06485314,0.06485314,0.06485314,0.06485314,0.06485314,0.06485314,0.06485314
ppm1aa,9.964624209,linear_up,0.032231593,9.964624209,9.964624209,9.964624209,9.964624209,9.964624209,9.964624209,9.964624209,9.964624209,9.964624209,9.964624209,9.964624209,9.964624209
ppm1bb,7.564186599,linear_up,0.000544528,7.564186599,7.564186599,7.564186599,7.564186599,7.564186599,7.564186599,7.564186599,7.564186599,7.564186599,7.564186599,7.564186599,7.564186599
ppp1cab,11.1012329,linear_up,0.042258957,11.1012329,11.1012329,11.1012329,11.1012329,11.1012329,11.1012329,11.1012329,11.1012329,11.1012329,11.1012329,11.1012329,11.1012329
ppp1cb,7.025697814,linear_up,0.003233022,7.025697814,7.025697814,7.025697814,7.025697814,7.025697814,7.025697814,7.025697814,7.025697814,7.025697814,7.025697814,7.025697814,7.025697814
ppp1cc,0.466880027,linlog_down,0.008814244,0.466880027,0.466880027,0.466880027,0.466880027,0.466880027,0.466880027,0.466880027,0.466880027,0.466880027,0.466880027,0.466880027,0.466880027
ppp2ca,9.342846302,linear_down,0.029192255,9.342846302,9.342846302,9.342846302,9.342846302,9.342846302,9.342846302,9.342846302,9.342846302,9.342846302,9.342846302,9.342846302,9.342846302
ppp2cb,15.35890985,linear_down,0.025885567,15.35890985,15.35890985,15.35890985,15.35890985,15.35890985,15.35890985,15.35890985,15.35890985,15.35890985,15.35890985,15.35890985,15.35890985
ppp2r1a,9.761863078,linear_down,0.00940544,9.761863078,9.761863078,9.761863078,9.761863078,9.761863078,9.761863078,9.761863078,9.761863078,9.761863078,9.761863078,9.761863078,9.761863078
ppp2r1b,3.001817689,MM.3_down,2.79E-06,3.001817689,3.001817689,3.001817689,3.001817689,3.001817689,3.001817689,3.001817689,3.001817689,3.001817689,3.001817689,3.001817689,3.001817689
ppp2r2ab,4.689632303,linear_down,0.000633719,4.689632303,4.689632303,4.689632303,4.689632303,4.689632303,4.689632303,4.689632303,4.689632303,4.689632303,4.689632303,4.689632303,4.689632303
ppp5c,14.01118282,linear_down,0.046962133,14.01118282,14.01118282,14.01118282,14.01118282,14.01118282,14.01118282,14.01118282,14.01118282,14.01118282,14.01118282,14.01118282,14.01118282
preb,0.833996584,linlog_up,0.036059643,0.833996584,0.833996584,0.833996584,0.833996584,0.833996584,0.833996584,0.833996584,0.833996584,0.833996584,0.833996584,0.833996584,0.833996584
prim1,1.094942071,gaussian_up,0.022863789,1.094942071,1.094942071,1.094942071,1.094942071,1.094942071,1.094942071,1.094942071,1.094942071,1.094942071,1.094942071,1.094942071,1.094942071
prkaa1,37.58092715,linlog_down,0.026374314,37.58092715,37.58092715,37.58092715,37.58092715,37.58092715,37.58092715,37.58092715,37.58092715,37.58092715,37.58092715,37.58092715,37.58092715
prkcsh,7.092930469,linear_down,0.013888359,7.092930469,7.092930469,7.092930469,7.092930469,7.092930469,7.092930469,7.092930469,7.092930469,7.092930469,7.092930469,7.092930469,7.092930469
prp19,7.267776443,linear_up,0.009409301,7.267776443,7.267776443,7.267776443,7.267776443,7.267776443,7.267776443,7.267776443,7.267776443,7.267776443,7.267776443,7.267776443,7.267776443
psma4,8.703311913,linear_down,0.032582775,8.703311913,8.703311913,8.703311913,8.703311913,8.703311913,8.703311913,8.703311913,8.703311913,8.703311913,8.703311913,8.703311913,8.703311913
psma5,8.565101444,linlog_up,0.044955544,8.565101444,8.565101444,8.565101444,8.565101444,8.565101444,8.565101444,8.565101444,8.565101444,8.565101444,8.565101444,8.565101444,8.565101444
psmb3,5.191330916,linear_down,2.66E-05,5.191330916,5.191330916,5.191330916,5.191330916,5.191330916,5.191330916,5.191330916,5.191330916,5.191330916,5.191330916,5.191330916,5.191330916
psmb5,4.520146386,MM.3_down,3.29E-06,4.520146386,4.520146386,4.520146386,4.520146386,4.520146386,4.520146386,4.520146386,4.520146386,4.520146386,4.520146386,4.520146386,4.520146386
psmb6,1.181424104,LL.3_down,1.03E-07,1.181424104,1.181424104,1.181424104,1.181424104,1.181424104,1.181424104,1.181424104,1.181424104,1.181424104,1.181424104,1.181424104,1.181424104
psmc1a,4.330945755,linear_down,0.031034164,4.330945755,4.330945755,4.330945755,4.330945755,4.330945755,4.330945755,4.330945755,4.330945755,4.330945755,4.330945755,4.330945755,4.330945755
psmc1b,1.140073982,linlog_down,0.022310766,1.140073982,1.140073982,1.140073982,1.140073982,1.140073982,1.140073982,1.140073982,1.140073982,1.140073982,1.140073982,1.140073982,1.140073982
psmc2,8.301621695,linear_down,0.00240569,8.301621695,8.301621695,8.301621695,8.301621695,8.301621695,8.301621695,8.301621695,8.301621695,8.301621695,8.301621695,8.301621695,8.301621695
psmc6,5.022536897,linear_down,5.83E-05,5.022536897,5.022536897,5.022536897,5.022536897,5.022536897,5.022536897,5.022536897,5.022536897,5.022536897,5.022536897,5.022536897,5.022536897
psmd1,2.935204439,linear_down,3.52E-05,2.935204439,2.935204439,2.935204439,2.935204439,2.935204439,2.935204439,2.935204439,2.935204439,2.935204439,2.935204439,2.935204439,2.935204439
psmd10,0.251788943,MM.3_up,0.000324207,0.251788943,0.251788943,0.251788943,0.251788943,0.251788943,0.251788943,0.251788943,0.251788943,0.251788943,0.251788943,0.251788943,0.251788943
psmd11b,73.03348729,linlog_down,0.027761928,73.03348729,73.03348729,73.03348729,73.03348729,73.03348729,73.03348729,73.03348729,73.03348729,73.03348729,73.03348729,73.03348729,73.03348729
psmd12,5.055831487,linear_down,0.002482621,5.055831487,5.055831487,5.055831487,5.055831487,5.055831487,5.055831487,5.055831487,5.055831487,5.055831487,5.055831487,5.055831487,5.055831487
psmd13,16.54199498,linear_up,0.009418757,16.54199498,16.54199498,16.54199498,16.54199498,16.54199498,16.54199498,16.54199498,16.54199498,16.54199498,16.54199498,16.54199498,16.54199498
psmd14,10.97633739,linear_down,0.005154938,10.97633739,10.97633739,10.97633739,10.97633739,10.97633739,10.97633739,10.97633739,10.97633739,10.97633739,10.97633739,10.97633739,10.97633739
psmd3,1.380704623,LL.3_down,8.97E-09,1.380704623,1.380704623,1.380704623,1.380704623,1.380704623,1.380704623,1.380704623,1.380704623,1.380704623,1.380704623,1.380704623,1.380704623
psmd5,4.289858901,linear_down,0.028299273,4.289858901,4.289858901,4.289858901,4.289858901,4.289858901,4.289858901,4.289858901,4.289858901,4.289858901,4.289858901,4.289858901,4.289858901
ptena,4.471476312,MM.3_down,1.35E-08,4.471476312,4.471476312,4.471476312,4.471476312,4.471476312,4.471476312,4.471476312,4.471476312,4.471476312,4.471476312,4.471476312,4.471476312
ptges3a,8.409838177,linear_up,0.042222069,8.409838177,8.409838177,8.409838177,8.409838177,8.409838177,8.409838177,8.409838177,8.409838177,8.409838177,8.409838177,8.409838177,8.409838177
ptgesl,0.25934132,W2.4_down,6.36E-07,0.25934132,0.25934132,0.25934132,0.25934132,0.25934132,0.25934132,0.25934132,0.25934132,0.25934132,0.25934132,0.25934132,0.25934132
ptpn4b,3.255594793,linlog_down,0.002035993,3.255594793,3.255594793,3.255594793,3.255594793,3.255594793,3.255594793,3.255594793,3.255594793,3.255594793,3.255594793,3.255594793,3.255594793
ptpn6,9.983154835,linear_down,0.020839932,9.983154835,9.983154835,9.983154835,9.983154835,9.983154835,9.983154835,9.983154835,9.983154835,9.983154835,9.983154835,9.983154835,9.983154835
ptpn9a,6.786741943,linear_down,0.010997148,6.786741943,6.786741943,6.786741943,6.786741943,6.786741943,6.786741943,6.786741943,6.786741943,6.786741943,6.786741943,6.786741943,6.786741943
puf60a,7.374745273,linear_up,0.001264167,7.374745273,7.374745273,7.374745273,7.374745273,7.374745273,7.374745273,7.374745273,7.374745273,7.374745273,7.374745273,7.374745273,7.374745273
pvalb4,8.816171869,linear_up,0.001482106,8.816171869,8.816171869,8.816171869,8.816171869,8.816171869,8.816171869,8.816171869,8.816171869,8.816171869,8.816171869,8.816171869,8.816171869
pwp1,3.325448439,MM.3_down,4.77E-05,3.325448439,3.325448439,3.325448439,3.325448439,3.325448439,3.325448439,3.325448439,3.325448439,3.325448439,3.325448439,3.325448439,3.325448439
pwp2h,12.13319114,linear_down,0.008343302,12.13319114,12.13319114,12.13319114,12.13319114,12.13319114,12.13319114,12.13319114,12.13319114,12.13319114,12.13319114,12.13319114,12.13319114
qars,9.809925284,linear_down,0.014400921,9.809925284,9.809925284,9.809925284,9.809925284,9.809925284,9.809925284,9.809925284,9.809925284,9.809925284,9.809925284,9.809925284,9.809925284
rab11ba,15.56766574,linear_up,0.007302605,15.56766574,15.56766574,15.56766574,15.56766574,15.56766574,15.56766574,15.56766574,15.56766574,15.56766574,15.56766574,15.56766574,15.56766574
rab5ab,3.21680941,linlog_up,0.007642685,3.21680941,3.21680941,3.21680941,3.21680941,3.21680941,3.21680941,3.21680941,3.21680941,3.21680941,3.21680941,3.21680941,3.21680941
rac1a,505.5081615,linlog_up,0.011727822,505.5081615,505.5081615,505.5081615,505.5081615,505.5081615,505.5081615,505.5081615,505.5081615,505.5081615,505.5081615,505.5081615,505.5081615
rad21a,0.736566201,MM.3_up,2.25E-07,0.736566201,0.736566201,0.736566201,0.736566201,0.736566201,0.736566201,0.736566201,0.736566201,0.736566201,0.736566201,0.736566201,0.736566201
rad54l,7.842822822,linear_up,0.000543551,7.842822822,7.842822822,7.842822822,7.842822822,7.842822822,7.842822822,7.842822822,7.842822822,7.842822822,7.842822822,7.842822822,7.842822822
raf1a,3.957919327,linear_down,0.009396229,3.957919327,3.957919327,3.957919327,3.957919327,3.957919327,3.957919327,3.957919327,3.957919327,3.957919327,3.957919327,3.957919327,3.957919327
ran,3.860224573,W1.4_down,3.24E-05,3.860224573,3.860224573,3.860224573,3.860224573,3.860224573,3.860224573,3.860224573,3.860224573,3.860224573,3.860224573,3.860224573,3.860224573
rap1b,0.303122823,linlog_down,0.002294327,0.303122823,0.303122823,0.303122823,0.303122823,0.303122823,0.303122823,0.303122823,0.303122823,0.303122823,0.303122823,0.303122823,0.303122823
rb1,11.68963163,linlog_down,0.024106822,11.68963163,11.68963163,11.68963163,11.68963163,11.68963163,11.68963163,11.68963163,11.68963163,11.68963163,11.68963163,11.68963163,11.68963163
rbm17,0.554709804,linlog_down,0.004725867,0.554709804,0.554709804,0.554709804,0.554709804,0.554709804,0.554709804,0.554709804,0.554709804,0.554709804,0.554709804,0.554709804,0.554709804
rbm22,0.92616876,linlog_down,0.012963774,0.92616876,0.92616876,0.92616876,0.92616876,0.92616876,0.92616876,0.92616876,0.92616876,0.92616876,0.92616876,0.92616876,0.92616876
rbm28,2.190618699,linlog_up,0.003787677,2.190618699,2.190618699,2.190618699,2.190618699,2.190618699,2.190618699,2.190618699,2.190618699,2.190618699,2.190618699,2.190618699,2.190618699
rbm8a,4.288567948,MM.3_down,2.30E-05,4.288567948,4.288567948,4.288567948,4.288567948,4.288567948,4.288567948,4.288567948,4.288567948,4.288567948,4.288567948,4.288567948,4.288567948
rchy1,3.030625548,linlog_down,0.008177584,3.030625548,3.030625548,3.030625548,3.030625548,3.030625548,3.030625548,3.030625548,3.030625548,3.030625548,3.030625548,3.030625548,3.030625548
rdh10a,0.24436412,linlog_down,0.002811105,0.24436412,0.24436412,0.24436412,0.24436412,0.24436412,0.24436412,0.24436412,0.24436412,0.24436412,0.24436412,0.24436412,0.24436412
reep5,0.246025019,LL.3_down,2.83E-05,0.246025019,0.246025019,0.246025019,0.246025019,0.246025019,0.246025019,0.246025019,0.246025019,0.246025019,0.246025019,0.246025019,0.246025019
riok1,3.921318589,linear_down,0.003494774,3.921318589,3.921318589,3.921318589,3.921318589,3.921318589,3.921318589,3.921318589,3.921318589,3.921318589,3.921318589,3.921318589,3.921318589
rnaseh1,11.38584999,linear_down,0.011849862,11.38584999,11.38584999,11.38584999,11.38584999,11.38584999,11.38584999,11.38584999,11.38584999,11.38584999,11.38584999,11.38584999,11.38584999
rnaseh2a,7.701509236,linear_up,0.001928569,7.701509236,7.701509236,7.701509236,7.701509236,7.701509236,7.701509236,7.701509236,7.701509236,7.701509236,7.701509236,7.701509236,7.701509236
rnf7,10.94634774,linlog_down,0.000755515,10.94634774,10.94634774,10.94634774,10.94634774,10.94634774,10.94634774,10.94634774,10.94634774,10.94634774,10.94634774,10.94634774,10.94634774
robo3,8.612756965,linear_up,0.024686844,8.612756965,8.612756965,8.612756965,8.612756965,8.612756965,8.612756965,8.612756965,8.612756965,8.612756965,8.612756965,8.612756965,8.612756965
rock1,0.896653335,linlog_down,0.020587978,0.896653335,0.896653335,0.896653335,0.896653335,0.896653335,0.896653335,0.896653335,0.896653335,0.896653335,0.896653335,0.896653335,0.896653335
