gene.id,mod.name,b,c,d,e,f,SDres,AIC.model,lof.p,ctrl.mod,ctrl.mean,adv.incr,bmd,bmdl,bmdu,bmr,conv.pass,hd.pass,CI.pass,ld.pass,all.pass
reep5,Poly2,1.023435456,0.063520183,-0.000650366,NA,NA,0.129885588,-8.01,0.994459721,1.023435456,1,TRUE,1.705633765,0.387376478,3.061898034,1.129885588,TRUE,TRUE,TRUE,TRUE,TRUE
otx2,Poly2,0.976105987,0.070645703,-0.000703176,NA,NA,0.120685611,-9.48,0.516522326,0.976105987,1,TRUE,2.090024314,0.97833644,3.228041496,1.120685611,TRUE,TRUE,TRUE,TRUE,TRUE
lin7a,Poly2,0.988921089,0.123973386,-0.001204536,NA,NA,0.253885909,5.39,0.630341921,0.988921089,1,TRUE,2.18359911,0.852363789,3.551873142,1.253885909,TRUE,TRUE,TRUE,TRUE,TRUE
rps6ka5,Poly2,1.078344497,0.09597648,-0.000929331,NA,NA,0.297559166,8.57,0.861248234,1.078344497,1,TRUE,2.336926237,0.3291926,4.430098358,1.297559166,TRUE,TRUE,TRUE,TRUE,TRUE
ndufa5,Poly2,1.072421755,0.080131953,-0.000843322,NA,NA,0.267501948,6.44,0.791294715,1.072421755,1,TRUE,2.500277604,0.329636303,4.781208619,1.267501948,TRUE,TRUE,TRUE,TRUE,TRUE
igfbp5b,Poly2,1.068836032,0.076428849,-0.000761298,NA,NA,0.284473399,7.67,0.608650502,1.068836032,1,TRUE,2.905502354,0.475552303,5.46745967,1.284473399,TRUE,TRUE,TRUE,TRUE,TRUE
mapk3,Poly2,0.976172988,-0.043027356,0.000444901,NA,NA,0.146508493,-5.6,0.951500625,0.976172988,1,FALSE,2.940658192,0.708335438,5.288703346,0.853491507,TRUE,TRUE,TRUE,TRUE,TRUE
prmt5,Poly2,0.956327676,0.086055081,-0.000879897,NA,NA,0.208903698,1.49,0.135228514,0.956327676,1,TRUE,3.028852617,1.424323896,4.691673235,1.208903698,TRUE,TRUE,TRUE,TRUE,TRUE
dync1li2,Poly2,0.954138317,-0.036932097,0.000400676,NA,NA,0.155745067,-4.38,0.185221765,0.954138317,1,FALSE,3.078070479,0.316007335,6.030402082,0.844254933,TRUE,TRUE,TRUE,TRUE,TRUE
GSK3B_2of2,Exp4,0.123720074,1.510597893,NA,1,NA,0.178708291,-1.63,0.737794536,1,1,TRUE,3.648161032,1.293857691,7.985859333,1.178708291,TRUE,TRUE,TRUE,TRUE,TRUE
hoxb2a,Poly2,0.971135219,-0.068563369,0.000739015,NA,NA,0.271090543,6.71,0.803268871,0.971135219,1,FALSE,3.678742191,1.050434572,6.480003619,0.728909457,TRUE,TRUE,TRUE,TRUE,TRUE
